车型_品牌,车主报价预测
福特 福睿斯 2017款 改款 1.5L 手动舒适型,5.838814007860424
大众 迈腾 2017款 330TSI DSG 豪华型,15.68201527966574
大众 帕萨特 2019款 330TSI 精英版 国VI,18.226022443000435
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,2.7229264799311528
马自达6 2013款 2.0L 自动时尚型,6.683211941437165
吉利 博越 2018款 1.8TD 自动两驱智联型4G互联版,8.727369117676671
哈弗F7 2019款 1.5T 两驱i潮 国V,10.220838089638159
吉利 缤越 2019款 运动款 260T DCT游侠 国V,8.308105795216768
大众 途观 2013款 1.8TSI 自动两驱舒适版,10.07392267167523
日产 逍客 2012款 2.0XV 雷 CVT 2WD,6.8129253193679045
大众 速腾 2018款 1.6L 自动舒适型,10.167904035874745
大众 速腾 2014款 1.4TSI 自动时尚型,7.519298264355198
丰田 汉兰达 2015款 3.5L 四驱精英版 7座,18.297184953237835
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,11.962966195485073
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,10.060873708106135
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,11.029705577412784
大众 宝来 2018款 1.5L 自动时尚型,8.167996859094064
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,19.708816662486413
丰田 凯美瑞 2009款 200G 豪华版,5.969630893540661
现代 菲斯塔 2019款 280TGDi 运动版 国VI,12.028404695657686
雪佛兰 科鲁兹 2013款 1.6L SL MT,3.7851792509036355
马自达 昂克赛拉 2017款 三厢 1.5L 手动舒适型 国V,7.838000823216447
吉利 远景 2018款 1.5L 自动幸福版,5.040275515944212
宝马5系 2014款 525Li 领先型,25.649317986149942
大众 速腾 2014款 改款 1.4TSI 自动豪华型,8.467620123905654
福特 福睿斯 2017款 改款 1.5L 手动舒适型,6.726136746325002
马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,7.926070996549336
奥迪A3 2018款 30周年年型 Limousine 35 TFSI 时尚型,16.603004011548297
大众 捷达 2019款 梦想版 1.5L 自动时尚型,6.919558514714529
本田 雅阁 2013款 2.0L SE,7.902941706363224
大众POLO 2019款 Plus 1.5L 自动全景乐享版,8.64398328367388
现代 悦动 2011款 1.6L 手动豪华型,3.56413370527891
大众 朗逸 2017款 230TSI DSG舒适版,10.494471606213436
本田 奥德赛 2017款 2.4L 至尊版,21.75727716781559
哈弗H7 2016款 蓝标H7 2.0T 自动豪华型,9.3385393184358
别克 凯越 2013款 1.5L 自动经典型,4.132209422512405
大众 宝来 2017款 1.6L 自动时尚型,7.204588975562694
大众 速腾 2018款 1.6L 自动舒适型,10.73554421854712
现代ix25 2015款 1.6L 自动两驱智能型GLS,7.938589801365243
奔驰E级 2015款 E 260 L 运动型,23.242933427711836
宝马3系 2018款 320i M运动套装,23.8758393269941
大众 迈腾 2019款 330TSI DSG 领先型 国V,17.001027245026584
大众 速腾 2017款 180TSI 自动臻享版,9.998931396543334
现代 名图 2014款 1.8L 自动智能型GLS,7.505378843003818
大众CC 2019款 330TSI 华颜版 国V,20.99493296070252
马自达6 2013款 2.0L 手动型,5.714956244414073
宝马1系 2020款 120i M运动套装,17.971743292763982
吉利 远景 2015款 1.5L 手动精英型,3.0342496260228735
大众 宝来 2014款 1.6L 自动时尚型,6.075244869919646
大众 帕萨特 2017款 280TSI DSG尊雅版,11.244708945131789
大众 途观 2012款 2.0TSI 舒适版(进口),10.981072100457528
吉利 帝豪 2017款 两厢RS百万款 1.5L 手动向上版,5.151176038868469
奥迪A4L 2018款 30周年年型 45 TFSI quattro 运动型,28.32755896014696
吉利 远景SUV 2016款 1.3T CVT豪华型,5.831163801932741
大众 迈腾 2018款 330TSI DSG 豪华型,16.858406993069437
起亚KX CROSS 2017款 1.4L AT GLS,6.83348816862689
现代 索纳塔八 2011款 2.0L 自动豪华版,6.536076612061917
奥迪A6L 2012款 30 FSI 舒适型,18.145178363740094
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,11.989322798392584
别克 凯越 2013款 1.5L 自动经典型,4.17793259952916
本田 艾力绅 2016款 2.4L 至尊版,21.797381196533053
吉利 帝豪 2015款 三厢 1.5L CVT向上版,4.348739297398866
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.5812097487191865
大众 捷达 2010款 1.6L 伙伴,2.9324043915040736
起亚 K5凯酷 2020款 270T CVVD 豪华科技版,16.331736211504417
大众 迈腾 2012款 改款 1.8TSI 豪华型,8.899980766682997
福特 福克斯 2012款 两厢 1.6L 自动舒适型,6.5151789149261194
大众 捷达 2010款 1.6L 伙伴,3.0901418903775864
大众CC 2019款 330TSI 魅颜版 国V,21.64001682111229
起亚K5 2012款 2.0L 自动DLX,7.227913585365679
大众 途观 2015款 1.8TSI 自动四驱豪华型,12.339143078082902
大众 捷达 2013款 1.6L 自动豪华型,4.689933408835669
大众 宝来 2019款 280TSI DSG精英型,10.682385077870618
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,9.273511397014154
大众CC 2016款 2.0TSI 至尊型,17.96786086829951
吉利 缤越 2020款 PRO 260T DCT骑士,9.006599188637125
大众 高尔夫 2018款 230TSI 自动舒适型,10.274701173756165
福特 野马 2017款 2.3T 性能版(进口),27.649468964784003
雪佛兰 赛欧 2013款 三厢 1.4L 手动优逸幸福版,2.8709177145005977
宝马X1 2016款 sDrive18Li 时尚型,16.414530990339927
大众 迈腾 2012款 改款 1.8TSI 豪华型,8.66901647469185
大众 朗逸 2015款 1.6L 自动风尚版,6.921085056771426
本田 杰德 2020款 1.8L 自动舒适版,11.94949007430214
日产 蓝鸟 2016款 1.6L CVT智酷版,7.727422707770742
本田 飞度 2018款 1.5L CVT舒适版,6.574608273147151
别克 昂科雷 2010款 3.6L 精英版(进口),17.510499903724845
宝马X1 2016款 sDrive18Li 尊享型,17.584023980622053
大众 宝来 2013款 1.6L 自动时尚型,4.7664753465902505
大众CC 2016款 2.0TSI 豪华型,16.869868516338464
丰田 卡罗拉 2014款 1.8L CVT GLX-i,6.913073413338814
大众 速腾 2018款 1.6L 自动舒适型,10.639291714741786
福特 福克斯 2012款 两厢 1.6L 自动舒适型,5.636809492958226
马自达 阿特兹 2018款 2.0L 蓝天豪华版 国V,14.50533663279612
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,9.13097379476209
日产 奇骏 2017款 2.0L CVT舒适版 2WD,14.970270619156347
奥迪A4L 2013款 35 TFSI 自动标准型,13.167000086293125
吉利 博越 2016款 1.8TD 自动智慧型,8.687512226643697
大众 捷达 2010款 1.6L 伙伴,3.0901418903775864
日产 骐达 2014款 1.6L CVT舒适型,6.7942395649365706
起亚K2 2017款 三厢 1.4L AT GLS,6.480677917593637
哈弗H6 2017款 红标 运动版 1.5T 手动两驱精英型,6.505385159284714
吉利 博越 2016款 1.8TD 自动智尊型,8.849302471494127
日产 奇骏 2017款 2.0L CVT舒适版 2WD,14.839905200306399
哈弗H6 2017款 改款红标 运动版 1.5T 自动两驱豪华型,7.732509691062999
起亚KX3 2015款 1.6L 自动两驱DLX,7.784594844402376
大众 宝来 2014款 1.6L 自动舒适型,5.844613919108554
大众 凌渡 2015款 230TSI DSG风尚版,9.257980928386194
奥迪Q5 2017款 40 TFSI 进取型,26.05219761845416
本田 思域 2016款 220TURBO CVT豪华版,10.89353678180441
丰田 汉兰达 2015款 2.0T 四驱精英版 7座,13.211629186720963
丰田 锐志 2012款 2.5V 风度菁英炫装版,10.59172061069228
大众 朗逸 2017款 230TSI DSG舒适版,10.494471606213436
雪佛兰 科沃兹 2019款 325T 双离合欣悦版,6.934031017678817
大众POLO 2016款 1.4L 自动风尚型,7.228787650341263
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,8.611092241678048
大众POLO 2016款 1.6L 自动舒适型,6.773205671568568
大众 高尔夫 2016款 230TSI 自动舒适型,9.277986040962425
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,9.80785229602772
大众 宝来 2019款 改款 1.5L 自动精英型 国VI,10.736933967294716
马自达 阿特兹 2020款 2.5L 蓝天尊崇版,17.429509679185603
吉利 博越 2016款 1.8TD 自动智慧型,8.687512226643697
日产 轩逸 2012款 1.6XL CVT豪华版,5.669270719198495
大众 速腾 2015款 230TSI 自动舒适型,9.47250869235943
别克 英朗 2014款 XT 1.6L 自动时尚版,5.759618231971101
大众CC 2019款 330TSI 魅颜版 国V,20.009090049221253
现代 菲斯塔 2019款 280TGDi 智速版 国VI,11.416595775685101
日产 骐达 2016款 1.6L CVT智行版,8.352015922691518
本田XR-V 2017款 1.8L EXi CVT舒适版,9.409329808468566
大众 速腾 2018款 1.6L 自动舒适型,10.56913280647854
大众 朗逸 2017款 1.6L 自动舒适版,8.925677737402276
奥迪A6L 2017款 TFSI 技术型,27.33751916525265
起亚 智跑 2019款 2.0L 自动智享豪华版,12.975054457591293
起亚 赛拉图 2012款 1.6L MT GL,3.745983414698135
宝马X3 2019款 xDrive25i 豪华套装,36.9526170604146
日产 逍客 2016款 2.0L CVT精英版,10.08025364670691
别克GL8 2017款 ES 28T 旗舰型 国V,33.0723928221898
哈弗F7 2019款 1.5T 两驱i型 国V,9.503879819069637
大众 速腾 2018款 280TSI DSG舒适型,10.494962123757293
宝马1系 2008款 120i 自动挡(进口),5.636515628759166
大众POLO 2011款 1.6L 自动致尚版,4.148854851175848
日产 天籁 2019款 2.0T XL Upper 智享版,21.048547597941422
吉利 博越 2016款 1.8TD 自动智尊型,9.17297686897401
奔驰C级 2010款 C 200 CGI旅行版(进口),13.118116826350027
大众POLO 2014款 1.6L 自动舒适版,5.865874482349289
别克GL8 2018款 28T 豪华型 国VI,21.306239378603575
大众 捷达 2017款 1.4L 手动时尚型,5.3401605024346095
起亚K3 2019款 1.5L CVT智享科技版,9.418847299992068
奥迪Q3 2016款 30 TFSI 典藏版 舒享型,15.604417887832449
马自达 阿特兹 2017款 2.5L 蓝天尊崇版,14.467696483177836
大众 捷达 2015款 质惠版 1.6L 自动舒适型,5.77534088208066
奥迪TT 2013款 TT Coupe 45 TFSI(进口),19.175403556661916
大众 捷达 2012款 1.6L 典藏版,2.9067806256266904
马自达6 2011款 2.0L 手动型,5.278465811597902
福特 金牛座 2018款 EcoBoost 245 时尚型 国V,20.633660820994344
大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.678324178948001
大众POLO 2007款 1.6L Cross POLO AT,3.0135166319195803
别克 昂科旗 2020款 28T 四驱尊贵型,28.09389160231168
大众 宝来 2017款 1.6L 自动时尚型,7.204588975562694
大众 迈腾 2013款 1.8TSI 豪华型,10.141001126452107
大众 捷达 2010款 1.6L 伙伴,3.0901418903775864
福特 福克斯 2013款 三厢经典 1.8L 手动基本型,3.743723511475667
起亚K5 2016款 2.0L 自动LUX,9.371742052296353
大众 迈腾 2011款 2.0TSI DSG豪华型,6.287956620843195
大众 途观 2016款 280TSI 自动两驱丝绸之路风尚版,11.689761887944986
大众 速腾 2015款 1.6L 自动舒适型,7.492023520030942
吉利 帝豪 2014款 三厢 1.5L 手动精英型,2.996453472210308
起亚K2 2015款 三厢 1.4L AT GLS,4.906342540167434
大众 捷达 2010款 1.6L 伙伴,2.9324043915040736
别克 君威 2012款 2.0L 豪华版,7.626512568430478
福特 福睿斯 2015款 1.5L 自动时尚型,7.033776973962687
大众CC  1.8TSI 豪华型,8.790195454979406
奔驰GLC级 2019款 改款 GLC 260 L 4MATIC 豪华型,37.10856212557877
雪佛兰 科沃兹 2016款 1.5L 手动欣享版,4.902813268272769
吉利 远景 2020款 1.5L 手动亚运版,5.288133900995654
宝马1系 2020款 125i 领先型M运动套装,19.67387141393913
雪佛兰 科帕奇 2012款 2.4L 四驱旗舰版 7座,10.429329328904931
大众 速腾 2018款 280TSI DSG熠动版,11.547497158241757
大众CC 2015款 1.8TSI 尊贵型,12.804648282834709
现代ix35 2015款 2.0L 自动两驱智能型 国V,8.012056158997746
日产 逍客 2016款 2.0L CVT精英版,11.204896787222935
大众 高尔夫 2015款 1.4TSI 自动舒适型,9.294056152795937
别克GL8 2017款 ES 28T 舒适型 国V,24.534735608917796
宝马3系 2015款 320i 进取型,18.49046875447152
福特 福克斯 2015款 两厢 EcoBoost 125 自动超能风尚型,8.12409712906609
奔驰A级 2013款 A 180 时尚型(进口),10.475350390687757
大众 迈腾 2012款 改款 2.0TSI 尊贵型,10.395979141654704
大众POLO 2011款 1.6L 自动致尚版,3.13328107783435
大众 宝来 2008款 1.6L 自动时尚型,3.2198138605526796
现代 索纳塔八 2013款 2.0L 自动时尚版,7.754545882449267
宝马3系 2017款 320Li 时尚型,22.875693140655596
本田 雅阁 2018款 260TURBO 旗舰版 国V,16.947049965157714
宝马7系 2013款 730Li 豪华型(进口),31.613932596182128
福特 翼搏 2013款 1.5L 自动风尚型,4.562059378768631
雪佛兰 科鲁兹 2013款 1.8L SE AT,5.050163421282459
马自达3 2010款 2.0L 自动经典运动型,3.8277253930821535
大众 速腾 2014款 改款 1.4TSI 自动豪华型,8.401974982994407
大众POLO 2014款 1.4L 手动风尚版,4.108359363652995
大众 速腾 2018款 1.6L 自动舒适型,10.616092632133055
奔驰E级 2015款 E 260 L 运动时尚型,28.37747805270306
哈弗H2s 2018款 红标 1.5T 双离合豪华型,6.234045887872456
大众 途观 2013款 2.0TSI 自动四驱旗舰版,10.399837868279652
奔驰CLA级 2018款 CLA 200 动感型(进口),19.336533933401597
大众 速腾 2018款 1.6L 自动舒适型,10.0982730474875
领克03 2018款 1.5TD DCT劲Pro版 国V,9.993162365204363
雪佛兰 科沃兹 2019款 320 手动欣享版,5.606740843184285
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,9.254655462562182
丰田 皇冠 2018款 2.0T 时尚版,21.550598264355713
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,10.006528340985273
本田 思域 2016款 220TURBO CVT豪华版,11.068508128569512
马自达 阿特兹 2020款 2.0L 蓝天豪华版,17.184788435979105
大众 迈腾 2018款 330TSI DSG 领先型,16.4358831599006
大众 朗逸 2017款 230TSI DSG舒适版,10.376040748001449
大众 速腾 2018款 280TSI DSG熠动版,10.840712864584217
大众POLO 2016款 1.6L 自动舒适型,6.982883678916098
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,3.0360835868151255
本田 雅阁 2018款 260TURBO 精英版 国V,16.07812080002471
吉利 远景 2015款 1.5L 手动幸福型,3.0515210077335815
哈弗H6 2015款 运动版 1.5T 手动两驱精英型,5.787824272189177
丰田 锐志 2012款 2.5V 风度菁英炫装版,9.163775664786446
丰田 卡罗拉 2018款 1.2T S-CVT GL-i智辉版,9.931866337437649
起亚K3 2015款 1.6L 手动GLS,6.799631736217007
本田XR-V 2017款 1.5L LXi CVT经典版,8.816137195543297
大众 捷达 2013款 1.6L 自动时尚型,4.81284850157209
起亚 福瑞迪 2012款 1.6L AT Premium 纪念版,4.6848202934332175
大众CC 2018款 1.8TSI 豪华型,17.02232313502233
丰田 汉兰达 2018款 2.0T 两驱豪华版 7座 国VI,25.67878112531972
丰田 卡罗拉 2014款 1.6L CVT GL-i,5.801591970158807
马自达3 2010款 1.6L 自动经典时尚型,4.190793676847364
大众CC 2015款 1.8TSI 豪华型,14.150549541683827
现代 飞思 2011款 1.6L 自动旗舰版(进口),7.382916236483456
现代 朗动 2013款 1.6L 自动尊贵型,6.048731490257313
现代ix25 2020款 1.5L CVT尊贵型,10.715881135190731
雪佛兰 科鲁兹 2018款 320 自动先锋天窗版,7.815821087147217
大众 迈腾 2019款 330TSI DSG 领先型 国V,17.71836436709473
大众CC 2019款 380TSI 曜颜版 国V,25.388648256386755
日产 逍客 2011款 2.0XL 火 CVT 2WD,5.174750719510033
现代 瑞纳 2014款 1.4L 自动时尚型GS,4.647891842291329
奥迪Q3 2013款 35 TFSI 舒适型,12.450875766175548
大众 途观 2015款 1.8TSI 自动两驱豪华型,11.671046721936726
奔驰GLK级 2014款 GLK 200 标准型,19.44363445003965
福特 福克斯 2018款 两厢经典 1.6L 自动风尚型智行版,9.177548587324237
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.424191145551636
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.706829560535564
本田 雅阁 2008款 2.0L EX,5.004387282658941
大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.678324178948001
宝马3系 2019款 320Li 时尚型,26.371320232697546
奥迪A3 2020款 Limousine 35 TFSI 时尚型,19.151062801828814
大众 迈腾 2015款 1.8TSI 领先型,11.920075284259536
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,9.956768438071709
现代 全新胜达 2013款 2.4L 自动两驱智能型,10.272340042354035
日产 骐达 2008款 1.6L 自动时尚型,2.925895748496627
大众 速腾 2012款 1.6L 自动舒适型,6.344519957772666
大众CC 2020款 330TSI 魅颜版 国VI,23.05252928871224
吉利 博越 2021款 百万款 1.8TD DCT两驱舒适型,10.169645725771433
大众 速腾 2017款 1.6L 自动舒适型,9.043865842289168
宝马X6 2009款 xDrive35i(进口),15.31992105480102
现代 名图 2014款 1.8L 自动智能型GLS,8.14864510928965
宝马X3 2018款 xDrive28i M运动套装,36.492668000631724
大众 速腾 2014款 改款 1.4TSI 自动豪华型,7.935859628858139
大众 速腾 2018款 280TSI DSG熠动版,11.397055868326609
现代 悦动 2010款 1.6L MT GL,3.9124457490510154
大众 速腾 2014款 改款 1.6L 自动舒适型,7.064465409709419
大众 捷达 2012款 1.6L 前卫,4.488318393080847
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,5.739068832482536
大众 朗逸 2018款 280TSI DSG舒适版 国V,10.252737931900446
大众CC 2019款 330TSI 魅颜版 国V,21.64001682111229
马自达 阿特兹 2014款 2.5L 蓝天至尊版,14.72333555244145
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,12.279959203944301
宝马5系 2013款 525Li 领先型,21.75554288107074
丰田 威驰 2014款 1.5L 自动智臻版,5.150215229615873
本田CR-V 2017款 240TURBO CVT两驱都市版,12.558678368486463
现代 名图 2017款 1.8L 自动智能型GLS 国V,10.520372935604383
吉利 帝豪GL 2018款 1.4T 手动精英智联型,6.68900883063199
大众 高尔夫 2016款 230TSI 自动舒适型,9.277986040962425
大众 迈腾 2017款 330TSI DSG 领先型,14.598898724844796
马自达 阿特兹 2015款 2.0L 蓝天豪华版,10.128921820445324
大众 朗逸 2017款 1.6L 自动风尚版,8.39107816777115
奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,18.548402958420354
本田 思域 2019款 220TURBO CVT劲擎版 国VI,12.5671111778822
大众 途观 2017款 300TSI 自动两驱丝绸之路舒适版,16.259640298594533
雪佛兰 探界者 2019款 535T 自动驰界版 国V,14.332659441431645
大众 迈腾 2018款 330TSI DSG 尊贵型,20.73753498707963
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,9.70443389241165
丰田 威驰FS 2017款 1.5L CVT锋驰版,6.977482185546834
大众 途观 2012款 1.8TSI 自动两驱菁英版,8.415912758112134
现代 全新胜达 2013款 2.0T 自动四驱顶级型,12.974248024679088
大众 宝来 2014款 1.6L 自动舒适型,6.575413497001223
现代 名图 2017款 1.8L 自动智能型GLS 国V,9.259558017795934
日产 骐达 2016款 1.6L CVT智行版,8.268740688654335
奥迪A6L 2019款 45 TFSI 臻选动感型,37.640962392514695
大众 速腾 2019款 280TSI DSG舒适型 国VI,13.38230605998339
大众 高尔夫 2011款 1.4TSI 自动舒适型,6.692897633033755
哈弗H6 2017款 红标 1.5T 自动两驱智尚型,8.842774680434763
雪佛兰 创酷 2016款 1.4T 自动两驱舒适天窗版,6.8426059800040555
本田 思域 2012款 1.8L 自动舒适版,5.682078053021533
大众 捷达 2017款 1.5L 手动时尚型,5.125388774776485
MINI Countryman 2014款 1.6T COOPER ALL4 Fun,19.176651415714375
宝马X6 2012款 xDrive35i(进口),34.427565261168475
大众 迈腾 2019款 330TSI DSG 领先型 国V,16.208795857216067
大众 2019款 宝来·传奇 1.5L 自动时尚型 国VI,8.901103326441165
大众 捷达 2012款 1.6L 前卫,4.488318393080847
起亚KX3 2017款 1.6L 自动傲雅版,8.449783138047607
吉利 远景 2013款 1.5L 手动舒适型,1.9864977348124424
现代 途胜 2015款 1.6T 双离合两驱智能型,8.833213565731414
大众 宝来 2019款 1.5L 自动时尚型,9.062320922807167
大众 途观 2012款 1.8TSI 自动四驱风尚版,7.758956233347857
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国VI,12.862650690236293
大众CC 2019款 330TSI 魅颜版 国V,21.64001682111229
现代 瑞纳 2017款 1.4L 手动焕彩天窗版 国V,4.446112687400511
大众POLO 2018款 1.5L 自动安享型,7.674834208458878
大众 迈腾 2011款 2.0TSI DSG舒适型,5.662045291409996
奔驰E级 2016款 E 200 轿跑车 灵动版(进口),32.62336000597114
吉利 帝豪GS 2016款 运动版 1.8L 手动领尚型,5.465272620162748
大众 途昂 2020款 380TSI 四驱豪华版 国VI,30.326564563694994
奥迪A3 2019款 Sportback 35 TFSI 进取型 国V,14.815970409744743
马自达3 2010款 1.6L 自动经典精英型,4.151088169175494
奥迪A3 2020款 改款 Limousine 35 TFSI 进取型 国VI,17.923992996755754
丰田 汉兰达 2012款 2.7L 两驱5座精英版,11.197050170310023
宝马5系 2014款 520Li 典雅型,22.934185781766097
大众 帕萨特 2017款 280TSI DSG尊荣版,14.582262240446045
马自达6 2012款 2.0L 自动时尚型,6.8094530976660765
大众CC 2016款 2.0TSI 豪华型,16.869868516338464
吉利 帝豪GS 2016款 运动版 1.3T 自动领尚型,6.103545010432664
日产 奇骏 2017款 2.0L CVT舒适版 2WD,15.714717985509173
大众 宝来 2008款 1.6L 自动舒适型,3.720954684594314
别克GL8 2011款 3.0L XT豪华商务旗舰版,11.489079861928616
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT先锋版,8.921005686759502
大众POLO 2016款 1.6L 自动舒适型,6.970159701940757
吉利 缤越 2019款 260T DCT游侠 国V,9.048724573183542
